Id,Label,timeset,d0,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum
Valkyria Chronicles Iii,Valkyria Chronicles Iii,,0,2,0,2,2,0,2,0,0,0,0,9,0,10518
Channel Islands,Channel Islands,,0,3,0,3,3,0,3,0,0,0,0,8,0,11326
Outsourcing,Outsourcing,,0,2,0,2,2,0,2,0,0,0,0,16,0,1153
Jonathan Miller,Jonathan Miller,,0,3,0,3,3,0,3,0,0,0,0,2,0,11936
The Giant Rat Of Sumatra,The Giant Rat Of Sumatra,,0,2,0,2,2,0,2,0,0,0,0,18,0,19341
Ludwig Feuerbach,Ludwig Feuerbach,,0,5,0,5,5,0,5,0,0,0,0,7,0,9285
Humour,Humour,,0,2,0,2,2,0,2,0,0,0,0,4,0,16087
Nottinghamshire,Nottinghamshire,,0,4,0,4,4,0,4,0,0,0,0,13,0,9309
The Man In The Iron Mask (1985 Film),The Man In The Iron Mask (1985 Film),,0,15,111,126,15,111,126,4,0.263748,0.270565,33017.02531,11,0,20032
International Incident,International Incident,,0,2,0,2,2,0,2,0,0,0,0,9,0,16412
Challenge (Tv Channel),Challenge (Tv Channel),,0,3,0,3,3,0,3,0,0,0,0,8,0,11329
Alice'S Adventures In Wonderland (1910 Film),Alice'S Adventures In Wonderland (1910 Film),,0,4,0,4,4,0,4,0,0,0,0,11,0,15948
Lumpenproletariat,Lumpenproletariat,,0,3,0,3,3,0,3,0,0,0,0,7,0,12124
Lithograph,Lithograph,,0,3,0,3,3,0,3,0,0,0,0,17,0,16880
Evil Under The Sun,Evil Under The Sun,,0,2,0,2,2,0,2,0,0,0,0,5,0,18862
Age Of Discovery,Age Of Discovery,,0,2,0,2,2,0,2,0,0,0,0,14,0,3157
Common Object Request Broker Architecture,Common Object Request Broker Architecture,,0,2,0,2,2,0,2,0,0,0,0,18,0,543
Ivanhoe (1958 Tv Series),Ivanhoe (1958 Tv Series),,0,2,0,2,2,0,2,0,0,0,0,2,0,15672
Sherlock Holmes (1967 Tv Series),Sherlock Holmes (1967 Tv Series),,0,129,151,280,129,151,280,3,0.362279,0.375706,1207.365062,9,0,20032
Southern Gothic,Southern Gothic,,0,2,0,2,2,0,2,0,0,0,0,6,0,8477
Douglas Fairbanks In Robin Hood,Douglas Fairbanks In Robin Hood,,0,2,0,2,2,0,2,0,0,0,0,2,0,15687
Gamerankings,Gamerankings,,0,8,0,8,8,0,8,0,0,0,0,15,0,16351
Romantic Nationalism,Romantic Nationalism,,0,5,0,5,5,0,5,0,0,0,0,7,0,9216
Christian Broadcasting Network,Christian Broadcasting Network,,0,2,0,2,2,0,2,0,0,0,0,8,0,19978
Bank Of England,Bank Of England,,0,14,0,14,14,0,14,0,0,0,0,16,0,4277
Double Jeopardy Clause,Double Jeopardy Clause,,0,2,0,2,2,0,2,0,0,0,0,12,0,13172
Lord'S Tube Station,Lord'S Tube Station,,0,2,0,2,2,0,2,0,0,0,0,16,0,17382
Iso 31,Iso 31,,0,2,0,2,2,0,2,0,0,0,0,18,0,357
Style (Form Of Address),Style (Form Of Address),,0,3,0,3,3,0,3,0,0,0,0,18,0,3716
Susan Cooper,Susan Cooper,,0,2,0,2,2,0,2,0,0,0,0,13,0,4758
Hammersmith Apollo,Hammersmith Apollo,,0,3,0,3,3,0,3,0,0,0,0,16,0,8953
The Firesign Theatre'S Big Mystery Joke Book,The Firesign Theatre'S Big Mystery Joke Book,,0,2,0,2,2,0,2,0,0,0,0,18,0,19343
Decomposition,Decomposition,,0,2,0,2,2,0,2,0,0,0,0,7,0,2759
The Thin Man,The Thin Man,,0,2,0,2,2,0,2,0,0,0,0,6,0,7781
Passenger To Frankfurt,Passenger To Frankfurt,,0,2,0,2,2,0,2,0,0,0,0,5,0,18826
Fashion And Textile Museum,Fashion And Textile Museum,,0,2,0,2,2,0,2,0,0,0,0,16,0,19312
Sky Sports News,Sky Sports News,,0,3,0,3,3,0,3,0,0,0,0,8,0,1070
Little Dorrit (Tv Series),Little Dorrit (Tv Series),,0,2,0,2,2,0,2,0,0,0,0,11,0,16678
Swedish Romantic Literature,Swedish Romantic Literature,,0,5,0,5,5,0,5,0,0,0,0,7,0,9199
Codebook,Codebook,,0,2,0,2,2,0,2,0,0,0,0,14,0,5835
Brad Bird,Brad Bird,,0,2,0,2,2,0,2,0,0,0,0,1,0,10442
Hookworm,Hookworm,,0,2,0,2,2,0,2,0,0,0,0,12,0,3213
Westminster Bridge,Westminster Bridge,,0,6,0,6,6,0,6,0,0,0,0,16,0,2664
Mpeg-4 Part 3,Mpeg-4 Part 3,,0,2,0,2,2,0,2,0,0,0,0,18,0,240
"Devil'S Dyke, Sussex","Devil'S Dyke, Sussex",,0,3,0,3,3,0,3,0,0,0,0,16,0,11723
Bbc Three (Online),Bbc Three (Online),,0,3,0,3,3,0,3,0,0,0,0,8,0,11364
Information Technology,Information Technology,,0,2,0,2,2,0,2,0,0,0,0,5,0,13190
Rede Telecine,Rede Telecine,,0,2,0,2,2,0,2,0,0,0,0,1,0,2041
Erich Kaiser-Titz,Erich Kaiser-Titz,,0,2,0,2,2,0,2,0,0,0,0,3,0,13283
The Lost World (Doyle Novel),The Lost World (Doyle Novel),,0,64,110,174,64,110,174,3,0.348933,0.357452,8055.623126,3,0,20032
The City (1926 Film),The City (1926 Film),,0,10,0,10,10,0,10,0,0,0,0,9,0,6844
James Hill (British Director),James Hill (British Director),,0,2,0,2,2,0,2,0,0,0,0,10,0,14746
Anne Of Austria,Anne Of Austria,,0,3,0,3,3,0,3,0,0,0,0,11,0,764
What This Country Needs (Proctor And Bergman Album),What This Country Needs (Proctor And Bergman Album),,0,2,0,2,2,0,2,0,0,0,0,18,0,2670
Adam Dalgliesh,Adam Dalgliesh,,0,2,0,2,2,0,2,0,0,0,0,6,0,18172
The Great Book Of Nature,The Great Book Of Nature,,0,2,0,2,2,0,2,0,0,0,0,1,0,7740
Hubert Willis,Hubert Willis,,0,24,0,24,24,0,24,0,0,0,0,3,0,13015
Bolo Punch,Bolo Punch,,0,3,0,3,3,0,3,0,0,0,0,6,0,13831
Reporter Blues,Reporter Blues,,0,3,0,3,3,0,3,0,0,0,0,1,0,8247
Forward Into The Past,Forward Into The Past,,0,2,0,2,2,0,2,0,0,0,0,18,0,19369
Jack'S Back,Jack'S Back,,0,12,0,12,12,0,12,0,0,0,0,10,0,10686
Lists Of Mountains And Hills In The British Isles,Lists Of Mountains And Hills In The British Isles,,0,6,0,6,6,0,6,0,0,0,0,16,0,4013
Elio Pandolfi,Elio Pandolfi,,0,2,0,2,2,0,2,0,0,0,0,1,0,13949
Alice'S Adventures In Wonderland Retold In Words Of One Syllable,Alice'S Adventures In Wonderland Retold In Words Of One Syllable,,0,4,0,4,4,0,4,0,0,0,0,11,0,15945
University Press Of Kentucky,University Press Of Kentucky,,0,3,0,3,3,0,3,0,0,0,0,12,0,4989
Impeachment,Impeachment,,0,2,0,2,2,0,2,0,0,0,0,16,0,19454
La Vedova E Il Piedipiatti,La Vedova E Il Piedipiatti,,0,2,0,2,2,0,2,0,0,0,0,1,0,16566
Maurice Elvey,Maurice Elvey,,0,9,0,9,9,0,9,0,0,0,0,3,0,13014
Schwingen,Schwingen,,0,2,0,2,2,0,2,0,0,0,0,18,0,13577
Ian Wolfe,Ian Wolfe,,0,4,0,4,4,0,4,0,0,0,0,9,0,13159
Boris Johnson,Boris Johnson,,0,5,0,5,5,0,5,0,0,0,0,14,0,11844
The New York Times,The New York Times,,0,96,0,96,96,0,96,0,0,0,0,9,0,960
The Fate Of Faustina,The Fate Of Faustina,,0,2,0,2,2,0,2,0,0,0,0,15,0,12983
Johnny Cash,Johnny Cash,,0,3,0,3,3,0,3,0,0,0,0,7,0,10928
Utah,Utah,,0,3,0,3,3,0,3,0,0,0,0,3,0,9852
No-Budget Film,No-Budget Film,,0,2,0,2,2,0,2,0,0,0,0,6,0,8605
Paywall,Paywall,,0,2,0,2,2,0,2,0,0,0,0,18,0,100
Flames Of Passion,Flames Of Passion,,0,3,0,3,3,0,3,0,0,0,0,9,0,16372
Manchester University Press,Manchester University Press,,0,5,0,5,5,0,5,0,0,0,0,4,0,3999
Meta-Object Facility,Meta-Object Facility,,0,2,0,2,2,0,2,0,0,0,0,18,0,235
Terry Pratchett'S Going Postal,Terry Pratchett'S Going Postal,,0,2,0,2,2,0,2,0,0,0,0,8,0,15238
John Lescroart,John Lescroart,,0,3,0,3,3,0,3,0,0,0,0,3,0,16113
20Th Century Studios,20Th Century Studios,,0,2,0,2,2,0,2,0,0,0,0,1,0,14652
Syntax (Logic),Syntax (Logic),,0,2,0,2,2,0,2,0,0,0,0,12,0,9789
T. R. Reid,T. R. Reid,,0,4,37,41,4,37,41,5,0.213013,0.221536,4272.249462,8,0,20032
Phil Austin,Phil Austin,,0,2,0,2,2,0,2,0,0,0,0,18,0,19352
Tetsujin 28-Go,Tetsujin 28-Go,,0,4,0,4,4,0,4,0,0,0,0,1,0,7752
Wwii,Wwii,,0,2,0,2,2,0,2,0,0,0,0,14,0,871
Fruits Basket,Fruits Basket,,0,3,0,3,3,0,3,0,0,0,0,1,0,13999
Annie Award For Writing In A Feature Production,Annie Award For Writing In A Feature Production,,0,2,0,2,2,0,2,0,0,0,0,2,0,14640
William H. Macy,William H. Macy,,0,3,0,3,3,0,3,0,0,0,0,2,0,9856
Mystery Science Theater 3000,Mystery Science Theater 3000,,0,2,0,2,2,0,2,0,0,0,0,1,0,14489
British Phonographic Industry,British Phonographic Industry,,0,3,0,3,3,0,3,0,0,0,0,8,0,11348
The Coming Of Bill,The Coming Of Bill,,0,2,0,2,2,0,2,0,0,0,0,13,0,17132
Dial Press,Dial Press,,0,2,0,2,2,0,2,0,0,0,0,8,0,18928
Bill Murray,Bill Murray,,0,2,0,2,2,0,2,0,0,0,0,2,0,10852
Olympic Dueling,Olympic Dueling,,0,4,0,4,4,0,4,0,0,0,0,6,0,13619
Taoiseach,Taoiseach,,0,2,0,2,2,0,2,0,0,0,0,16,0,3715
David S. Painter,David S. Painter,,0,2,0,2,2,0,2,0,0,0,0,14,0,5791
Bridge (Studio),Bridge (Studio),,0,2,0,2,2,0,2,0,0,0,0,6,0,14396
Saint Lucia,Saint Lucia,,0,2,0,2,2,0,2,0,0,0,0,16,0,10998
Sky Comedy,Sky Comedy,,0,3,0,3,3,0,3,0,0,0,0,8,0,1082
Film,Film,,0,10,0,10,10,0,10,0,0,0,0,1,0,1787
Star Trek Iv: The Voyage Home,Star Trek Iv: The Voyage Home,,0,6,0,6,6,0,6,0,0,0,0,10,0,9971
Bbc List Of 100 'Most Inspiring' Novels,Bbc List Of 100 'Most Inspiring' Novels,,0,3,0,3,3,0,3,0,0,0,0,2,0,15737
Dracula: Origin,Dracula: Origin,,0,11,0,11,11,0,11,0,0,0,0,15,0,10457
Scalpel,Scalpel,,0,2,0,2,2,0,2,0,0,0,0,15,0,8341
Ivanhoe (1982 Film),Ivanhoe (1982 Film),,0,2,0,2,2,0,2,0,0,0,0,2,0,15671
The Girl From Rio (1969 Film),The Girl From Rio (1969 Film),,0,2,0,2,2,0,2,0,0,0,0,9,0,7817
Lupin The Third Part Ii (Season 3),Lupin The Third Part Ii (Season 3),,0,2,0,2,2,0,2,0,0,0,0,1,0,8298
Maykop,Maykop,,0,2,0,2,2,0,2,0,0,0,0,18,0,6503
Antagonist,Antagonist,,0,2,0,2,2,0,2,0,0,0,0,13,0,16250
Logroño,Logroño,,0,2,0,2,2,0,2,0,0,0,0,18,0,6519
1950 United Kingdom General Election,1950 United Kingdom General Election,,0,3,0,3,3,0,3,0,0,0,0,16,0,16501
George Ii Of Great Britain,George Ii Of Great Britain,,0,2,0,2,2,0,2,0,0,0,0,6,0,6259
Assyria,Assyria,,0,2,0,2,2,0,2,0,0,0,0,12,0,19463
Media In Cardiff,Media In Cardiff,,0,4,0,4,4,0,4,0,0,0,0,8,0,1200
Positive International Law,Positive International Law,,0,2,0,2,2,0,2,0,0,0,0,14,0,5177
Newsarama,Newsarama,,0,3,0,3,3,0,3,0,0,0,0,13,0,11913
Iso 26000,Iso 26000,,0,2,0,2,2,0,2,0,0,0,0,18,0,365
Sceneggiata,Sceneggiata,,0,2,0,2,2,0,2,0,0,0,0,6,0,8515
Action Fiction,Action Fiction,,0,3,0,3,3,0,3,0,0,0,0,15,0,17852
James Lovegrove,James Lovegrove,,0,109,36,145,109,36,145,4,0.312234,0.324543,8310.796564,10,0,20032
University Of London,University Of London,,0,2,0,2,2,0,2,0,0,0,0,3,0,9710
Iso 26262,Iso 26262,,0,2,0,2,2,0,2,0,0,0,0,18,0,364
Good Machine,Good Machine,,0,2,0,2,2,0,2,0,0,0,0,1,0,19795
Marc Trachtenberg,Marc Trachtenberg,,0,2,0,2,2,0,2,0,0,0,0,14,0,5383
Human–Animal Hybrid,Human–Animal Hybrid,,0,2,0,2,2,0,2,0,0,0,0,11,0,1657
Bandai Namco Pictures,Bandai Namco Pictures,,0,2,0,2,2,0,2,0,0,0,0,6,0,14413
Babylonia,Babylonia,,0,2,0,2,2,0,2,0,0,0,0,12,0,12530
Cell Biology,Cell Biology,,0,2,0,2,2,0,2,0,0,0,0,12,0,16887
Affix,Affix,,0,2,0,2,2,0,2,0,0,0,0,18,0,3205
Kyrle Bellew,Kyrle Bellew,,0,5,0,5,5,0,5,0,0,0,0,15,0,12646
Tnk (Company),Tnk (Company),,0,2,0,2,2,0,2,0,0,0,0,6,0,8434
Shinai,Shinai,,0,2,0,2,2,0,2,0,0,0,0,6,0,9581
Deadly Advice,Deadly Advice,,0,12,0,12,12,0,12,0,0,0,0,10,0,14026
1939–40 Winter Offensive,1939–40 Winter Offensive,,0,3,0,3,3,0,3,0,0,0,0,14,0,6130
Elbow (Strike),Elbow (Strike),,0,4,0,4,4,0,4,0,0,0,0,6,0,13763
Leslie Perrins,Leslie Perrins,,0,2,0,2,2,0,2,0,0,0,0,9,0,19740
Government Of Japan,Government Of Japan,,0,2,0,2,2,0,2,0,0,0,0,6,0,13740
Sui Dynasty,Sui Dynasty,,0,2,0,2,2,0,2,0,0,0,0,16,0,2537
Dominion (Manga),Dominion (Manga),,0,2,0,2,2,0,2,0,0,0,0,9,0,7341
Anglo-Polish Military Alliance,Anglo-Polish Military Alliance,,0,2,0,2,2,0,2,0,0,0,0,14,0,6069
Michael Hardwick (Writer),Michael Hardwick (Writer),,0,2,0,2,2,0,2,0,0,0,0,10,0,19555
Trust Territory Of The Pacific Islands,Trust Territory Of The Pacific Islands,,0,2,0,2,2,0,2,0,0,0,0,14,0,5008
Friedrich Dürrenmatt,Friedrich Dürrenmatt,,0,2,0,2,2,0,2,0,0,0,0,7,0,9546
French Leave (Novel),French Leave (Novel),,0,2,0,2,2,0,2,0,0,0,0,13,0,17220
Seat (Legal Entity),Seat (Legal Entity),,0,2,0,2,2,0,2,0,0,0,0,16,0,3718
Bombe,Bombe,,0,3,0,3,3,0,3,0,0,0,0,14,0,5894
London Underground T Stock,London Underground T Stock,,0,2,0,2,2,0,2,0,0,0,0,16,0,17384
Oviedo,Oviedo,,0,2,0,2,2,0,2,0,0,0,0,18,0,6471
"Statue Of Benjamin Disraeli, Parliament Square","Statue Of Benjamin Disraeli, Parliament Square",,0,2,0,2,2,0,2,0,0,0,0,16,0,4452
Hillary Brooke,Hillary Brooke,,0,3,0,3,3,0,3,0,0,0,0,9,0,16667
Tide-Line Blue,Tide-Line Blue,,0,3,0,3,3,0,3,0,0,0,0,1,0,7715
Critical Thinking,Critical Thinking,,0,5,0,5,5,0,5,0,0,0,0,3,0,9833
University Of Tartu,University Of Tartu,,0,2,0,2,2,0,2,0,0,0,0,7,0,3304
Hollywood Pictures,Hollywood Pictures,,0,2,0,2,2,0,2,0,0,0,0,1,0,2268
The Prayer Of Ninety Cats,The Prayer Of Ninety Cats,,0,2,0,2,2,0,2,0,0,0,0,13,0,4718
Japanese Expansion (1941–1942),Japanese Expansion (1941–1942),,0,2,0,2,2,0,2,0,0,0,0,14,0,5494
The Code Of The Woosters,The Code Of The Woosters,,0,3,0,3,3,0,3,0,0,0,0,13,0,15237
Bootleg (Tv Series),Bootleg (Tv Series),,0,2,0,2,2,0,2,0,0,0,0,9,0,15356
Lantern Entertainment,Lantern Entertainment,,0,2,0,2,2,0,2,0,0,0,0,1,0,2204
Mobile Phone,Mobile Phone,,0,3,0,3,3,0,3,0,0,0,0,14,0,12929
Age Of Consent,Age Of Consent,,0,2,0,2,2,0,2,0,0,0,0,12,0,15259
Dime (United States Coin),Dime (United States Coin),,0,2,0,2,2,0,2,0,0,0,0,12,0,16903
Coma,Coma,,0,3,0,3,3,0,3,0,0,0,0,11,0,15841
German Reunification,German Reunification,,0,4,0,4,4,0,4,0,0,0,0,14,0,5637
Omar Sy,Omar Sy,,0,8,0,8,8,0,8,0,0,0,0,15,0,8208
Veto,Veto,,0,2,0,2,2,0,2,0,0,0,0,16,0,3712
Francis L. Sullivan,Francis L. Sullivan,,0,3,0,3,3,0,3,0,0,0,0,5,0,19391
Star Trek: The Motion Picture,Star Trek: The Motion Picture,,0,2,0,2,2,0,2,0,0,0,0,1,0,8034
Brad Pitt,Brad Pitt,,0,2,0,2,2,0,2,0,0,0,0,2,0,10960
United Press International,United Press International,,0,6,0,6,6,0,6,0,0,0,0,12,0,9109
Chinese Famine Of 1942–1943,Chinese Famine Of 1942–1943,,0,3,0,3,3,0,3,0,0,0,0,14,0,5844
Melody Of Oblivion,Melody Of Oblivion,,0,2,0,2,2,0,2,0,0,0,0,9,0,7264
Connie Willis,Connie Willis,,0,2,0,2,2,0,2,0,0,0,0,11,0,1741
Joko Widodo,Joko Widodo,,0,2,0,2,2,0,2,0,0,0,0,16,0,10927
Mia Fey,Mia Fey,,0,3,0,3,3,0,3,0,0,0,0,15,0,16730
Danny Kaye,Danny Kaye,,0,3,0,3,3,0,3,0,0,0,0,2,0,11565
Chess Boxing,Chess Boxing,,0,3,0,3,3,0,3,0,0,0,0,6,0,13823
Afghan Refugees,Afghan Refugees,,0,9,0,9,9,0,9,0,0,0,0,4,0,12883
Clark University,Clark University,,0,2,0,2,2,0,2,0,0,0,0,18,0,17869
Putney Bridge,Putney Bridge,,0,3,0,3,3,0,3,0,0,0,0,16,0,8873
Cinema Of Puerto Rico,Cinema Of Puerto Rico,,0,2,0,2,2,0,2,0,0,0,0,1,0,1806
C2 Pictures,C2 Pictures,,0,2,0,2,2,0,2,0,0,0,0,1,0,19898
The Bachman Books,The Bachman Books,,0,2,0,2,2,0,2,0,0,0,0,13,0,4750
Edinburgh Parallel Computing Centre,Edinburgh Parallel Computing Centre,,0,2,0,2,2,0,2,0,0,0,0,18,0,18544
East Hampshire,East Hampshire,,0,2,0,2,2,0,2,0,0,0,0,16,0,11720
Non-Aligned Movement,Non-Aligned Movement,,0,4,0,4,4,0,4,0,0,0,0,18,0,2486
Lucerne,Lucerne,,0,3,0,3,3,0,3,0,0,0,0,18,0,6514
Ghibli Museum,Ghibli Museum,,0,2,0,2,2,0,2,0,0,0,0,1,0,14565
Social History Of Postwar Britain (1945–1979),Social History Of Postwar Britain (1945–1979),,0,6,0,6,6,0,6,0,0,0,0,16,0,3780
Sloane Street,Sloane Street,,0,3,0,3,3,0,3,0,0,0,0,16,0,8846
Freud Museum,Freud Museum,,0,4,0,4,4,0,4,0,0,0,0,16,0,18121
The Bloody Judge (Film),The Bloody Judge (Film),,0,2,0,2,2,0,2,0,0,0,0,9,0,7822
Cormac Mccarthy,Cormac Mccarthy,,0,2,0,2,2,0,2,0,0,0,0,16,0,9152
Merseyside,Merseyside,,0,3,0,3,3,0,3,0,0,0,0,16,0,6771
Causes Of World War Ii,Causes Of World War Ii,,0,4,0,4,4,0,4,0,0,0,0,14,0,5859
Michael Jackson'S Ghosts,Michael Jackson'S Ghosts,,0,2,0,2,2,0,2,0,0,0,0,13,0,19085
Detective Conan: Crossroad In The Ancient Capital,Detective Conan: Crossroad In The Ancient Capital,,0,3,0,3,3,0,3,0,0,0,0,1,0,14024
Lothbury Tube Station,Lothbury Tube Station,,0,2,0,2,2,0,2,0,0,0,0,16,0,17381
Whitechapel Art Gallery,Whitechapel Art Gallery,,0,2,0,2,2,0,2,0,0,0,0,16,0,16479
Richard Curtis,Richard Curtis,,0,3,0,3,3,0,3,0,0,0,0,2,0,10747
World War Ii In The Basque Country,World War Ii In The Basque Country,,0,2,0,2,2,0,2,0,0,0,0,14,0,827
Sherlock Holmes In New York,Sherlock Holmes In New York,,0,133,165,298,133,165,298,3,0.36139,0.374799,5594.512145,9,0,20032
President Of South Ossetia,President Of South Ossetia,,0,2,0,2,2,0,2,0,0,0,0,16,0,3885
Mr. Justice Raffles (Film),Mr. Justice Raffles (Film),,0,5,0,5,5,0,5,0,0,0,0,15,0,12625
The Mystery Of Three Quarters,The Mystery Of Three Quarters,,0,2,0,2,2,0,2,0,0,0,0,5,0,4895
Lists Of Anime,Lists Of Anime,,0,2,0,2,2,0,2,0,0,0,0,1,0,14204
Royal Victorian Chain,Royal Victorian Chain,,0,2,0,2,2,0,2,0,0,0,0,16,0,11001
Genre Studies,Genre Studies,,0,2,0,2,2,0,2,0,0,0,0,13,0,7555
Cbs,Cbs,,0,22,0,22,22,0,22,0,0,0,0,3,0,1811
The Adventure Company,The Adventure Company,,0,2,0,2,2,0,2,0,0,0,0,15,0,9943
Heinemann (Publisher),Heinemann (Publisher),,0,4,0,4,4,0,4,0,0,0,0,8,0,5603
Anti-Hero,Anti-Hero,,0,2,0,2,2,0,2,0,0,0,0,8,0,12954
French Polynesia,French Polynesia,,0,2,0,2,2,0,2,0,0,0,0,12,0,12522
Chur,Chur,,0,2,0,2,2,0,2,0,0,0,0,18,0,6667
Scott Turow,Scott Turow,,0,2,0,2,2,0,2,0,0,0,0,6,0,18372
Maria Wirtemberska,Maria Wirtemberska,,0,2,0,2,2,0,2,0,0,0,0,17,0,17789
Up (2009 Film),Up (2009 Film),,0,3,0,3,3,0,3,0,0,0,0,1,0,3283
Military Reserve Force,Military Reserve Force,,0,2,0,2,2,0,2,0,0,0,0,14,0,5339
Comparison Microscope,Comparison Microscope,,0,3,0,3,3,0,3,0,0,0,0,12,0,16710
Separate Peace,Separate Peace,,0,2,0,2,2,0,2,0,0,0,0,14,0,5097
Video Game Developer,Video Game Developer,,0,21,0,21,21,0,21,0,0,0,0,15,0,4363
Friedrich De La Motte Fouqué,Friedrich De La Motte Fouqué,,0,5,0,5,5,0,5,0,0,0,0,7,0,9539
Geisha,Geisha,,0,2,0,2,2,0,2,0,0,0,0,6,0,13744
Fox News,Fox News,,0,6,0,6,6,0,6,0,0,0,0,8,0,11551
Tons Of Trouble,Tons Of Trouble,,0,3,0,3,3,0,3,0,0,0,0,9,0,2318
H. G. Wells,H. G. Wells,,0,18,0,18,18,0,18,0,0,0,0,3,0,4181
Sumatra,Sumatra,,0,4,43,47,4,43,47,5,0.210386,0.21634,7109.393468,14,0,20032
United States Space Force,United States Space Force,,0,2,0,2,2,0,2,0,0,0,0,18,0,2858
Land Warfare,Land Warfare,,0,2,0,2,2,0,2,0,0,0,0,14,0,5423
Derek Francis,Derek Francis,,0,3,0,3,3,0,3,0,0,0,0,10,0,16212
Peter Ling,Peter Ling,,0,4,0,4,4,0,4,0,0,0,0,3,0,11612
Rhys Ifans,Rhys Ifans,,0,5,0,5,5,0,5,0,0,0,0,10,0,10605
Réquiem Por Granada,Réquiem Por Granada,,0,2,0,2,2,0,2,0,0,0,0,1,0,16511
News Of The World,News Of The World,,0,9,0,9,9,0,9,0,0,0,0,4,0,1170
London Waterloo Station,London Waterloo Station,,0,4,0,4,4,0,4,0,0,0,0,16,0,8909
Doktor Koster'S Antigaspills,Doktor Koster'S Antigaspills,,0,2,0,2,2,0,2,0,0,0,0,12,0,10368
George Iii Of The United Kingdom,George Iii Of The United Kingdom,,0,2,0,2,2,0,2,0,0,0,0,16,0,6580
Nexus (Animation Studio),Nexus (Animation Studio),,0,2,0,2,2,0,2,0,0,0,0,6,0,8610
New York (Magazine),New York (Magazine),,0,5,0,5,5,0,5,0,0,0,0,12,0,1176
Garard Green,Garard Green,,0,3,0,3,3,0,3,0,0,0,0,3,0,18357
Sociobiology,Sociobiology,,0,2,0,2,2,0,2,0,0,0,0,7,0,3313
Ben Whishaw,Ben Whishaw,,0,3,0,3,3,0,3,0,0,0,0,2,0,10854
Pop Culture,Pop Culture,,0,2,0,2,2,0,2,0,0,0,0,4,0,16079
Burl,Burl,,0,2,0,2,2,0,2,0,0,0,0,12,0,16919
Ebay,Ebay,,0,2,0,2,2,0,2,0,0,0,0,18,0,6757
Carl Maria Von Weber,Carl Maria Von Weber,,0,5,0,5,5,0,5,0,0,0,0,7,0,12231
Collected Cases Of Injustice Rectified,Collected Cases Of Injustice Rectified,,0,2,0,2,2,0,2,0,0,0,0,12,0,17714
The London Studios,The London Studios,,0,4,0,4,4,0,4,0,0,0,0,8,0,1015
Midnight Eye,Midnight Eye,,0,2,0,2,2,0,2,0,0,0,0,6,0,13217
The Moving Finger (Short Story),The Moving Finger (Short Story),,0,2,0,2,2,0,2,0,0,0,0,13,0,4630
East Pomeranian Offensive,East Pomeranian Offensive,,0,2,0,2,2,0,2,0,0,0,0,14,0,5744
Schoolgirl Strikers,Schoolgirl Strikers,,0,2,0,2,2,0,2,0,0,0,0,9,0,7235
"Pha-543,613","Pha-543,613",,0,2,0,2,2,0,2,0,0,0,0,12,0,10098
Cross-Cultural Psychiatry,Cross-Cultural Psychiatry,,0,2,0,2,2,0,2,0,0,0,0,12,0,17618
Clerkenwell,Clerkenwell,,0,2,0,2,2,0,2,0,0,0,0,12,0,17439
Pulp Noir,Pulp Noir,,0,2,0,2,2,0,2,0,0,0,0,6,0,8540
Albert Medal For Lifesaving,Albert Medal For Lifesaving,,0,2,0,2,2,0,2,0,0,0,0,16,0,11085
Iso/Iec 27001,Iso/Iec 27001,,0,2,0,2,2,0,2,0,0,0,0,18,0,493
The Adventures Of Robin Hood (Tv Series),The Adventures Of Robin Hood (Tv Series),,0,2,0,2,2,0,2,0,0,0,0,2,0,15564
Elton John,Elton John,,0,7,0,7,7,0,7,0,0,0,0,8,0,11062
Irish Home Rule Movement,Irish Home Rule Movement,,0,2,0,2,2,0,2,0,0,0,0,3,0,18684
Konosuba: God'S Blessing On This Wonderful World! Legend Of Crimson,Konosuba: God'S Blessing On This Wonderful World! Legend Of Crimson,,0,2,0,2,2,0,2,0,0,0,0,9,0,7288
Hal Roach,Hal Roach,,0,2,0,2,2,0,2,0,0,0,0,1,0,14557
Jerome K. Jerome,Jerome K. Jerome,,0,3,0,3,3,0,3,0,0,0,0,11,0,12648
Rocket Robin Hood,Rocket Robin Hood,,0,2,0,2,2,0,2,0,0,0,0,2,0,15577
Stan Lee,Stan Lee,,0,3,0,3,3,0,3,0,0,0,0,2,0,2602
Old English,Old English,,0,4,0,4,4,0,4,0,0,0,0,16,0,2922
Puppetoon,Puppetoon,,0,2,0,2,2,0,2,0,0,0,0,6,0,9915
Rose Madder (Novel),Rose Madder (Novel),,0,2,0,2,2,0,2,0,0,0,0,13,0,19062
Free France,Free France,,0,3,0,3,3,0,3,0,0,0,0,14,0,5685
Cay Van Ash,Cay Van Ash,,0,2,0,2,2,0,2,0,0,0,0,10,0,15319
Kyoto Animation,Kyoto Animation,,0,2,0,2,2,0,2,0,0,0,0,6,0,8698
Alice In Wonderland (1915 Film),Alice In Wonderland (1915 Film),,0,4,0,4,4,0,4,0,0,0,0,11,0,15922
Phryne Fisher,Phryne Fisher,,0,2,0,2,2,0,2,0,0,0,0,6,0,9646
